#station_name,latitude,longitude,timestamp,record,temperature,air_humidity,pressure,solar_radiation,soil_temperature,wind_velocity,wind_direction
#,deg,deg,ts,rn,c,%,mbar,w/m2,deg_c,m/s,deg
Station1,53.480759,-2.242631,2014-05-18 12:40:00,1518,15.21,92.6,743.6933,692.5159,17.86,0.791,289.9544
Station1,53.480759,-2.242631,2014-05-18 12:45:00,1519,16.08,86.4,743.6683,862.9257,17.86,1.281,290.7986
Station1,53.480759,-2.242631,2014-05-18 12:50:00,1520,17.07,81.8,743.6449,712.6396,17.87,1.148,272.5551
Station1,53.480759,-2.242631,2014-05-18 12:55:00,1521,17.58,76.16,743.5936,815.9406,17.88,1.476,220.8422
Station1,53.480759,-2.242631,2014-05-18 13:00:00,1522,17.79,75.93,743.5484,639.6918,17.89,1.457,274.2723
Station1,53.480759,-2.242631,2014-05-18 13:05:00,1523,17.58,74.09,743.4671,654.9159,17.9,1.638,253.2924
Station1,53.480759,-2.242631,2014-05-18 13:10:00,1524,17.43,72.63,743.405,648.4911,17.91,1.779,221.6625
Station1,53.480759,-2.242631,2014-05-18 13:15:00,1525,17.26,73.96,743.2708,479.686,17.92,1.665,233.067
Station1,53.480759,-2.242631,2014-05-18 13:20:00,1526,17.22,73.16,743.2645,726.1253,17.93,1.553,223.3484
Station1,53.480759,-2.242631,2014-05-18 13:25:00,1527,17.6,70.32,743.2668,655.6469,17.94,1.856,206.0411
Station1,53.480759,-2.242631,2014-05-18 13:30:00,1528,17.73,69.24,743.236,541.1544,17.94,1.75,240.8702
Station1,53.480759,-2.242631,2014-05-18 13:35:00,1529,17.67,71.37,743.1727,538.0624,17.95,1.313,273.6118
Station1,53.480759,-2.242631,2014-05-18 13:40:00,1530,17.75,67.67,743.1088,273.3137,17.95,1.601,241.5178
Station1,53.480759,-2.242631,2014-05-18 13:45:00,1531,17.41,69.51,743.0254,265.0888,17.96,1.012,267.9624
Station1,53.480759,-2.242631,2014-05-18 13:50:00,1532,17.43,68.92,742.9588,236.4649,17.97,1.124,226.7758
Station1,53.480759,-2.242631,2014-05-18 13:55:00,1533,17.65,68.95,742.9268,516.347,17.97,1.292,267.7176
Station1,53.480759,-2.242631,2014-05-18 14:00:00,1534,18.47,67.95,742.7913,761.5311,17.99,1.042,252.4079
Station1,53.480759,-2.242631,2014-05-18 14:05:00,1535,19.31,64.38,742.7055,983.926,17.99,1.673,269.9343
Station1,53.480759,-2.242631,2014-05-18 14:10:00,1536,19.5,62.06,742.6635,523.6878,18,1.428,266.2897
Station1,53.480759,-2.242631,2014-05-18 14:15:00,1537,18.74,62.63,742.5455,224.8325,18.01,1.196,291.3537
Station1,53.480759,-2.242631,2014-05-18 14:20:00,1538,18.36,64.03,742.4721,266.9257,18.03,0.817,244.3042
Station1,53.480759,-2.242631,2014-05-18 14:25:00,1539,18.38,65.48,742.4085,264.2179,18.04,0.938,275.7279
Station1,53.480759,-2.242631,2014-05-18 14:30:00,1540,18.18,66.58,742.3904,221.9614,18.04,1.079,272.386
Station1,53.480759,-2.242631,2014-05-18 14:35:00,1541,17.96,65.37,742.3893,200.1401,18.06,1.58,263.1324
Station1,53.480759,-2.242631,2014-05-18 14:40:00,1542,17.59,67.26,742.4023,229.3012,18.06,1.83,293.4479
Station1,53.480759,-2.242631,2014-05-18 14:45:00,1543,17.33,68.67,742.4112,213.0268,18.08,1.782,288.0433
Station1,53.480759,-2.242631,2014-05-18 14:50:00,1544,17.2,68.56,742.4111,251.2788,18.08,1.875,297.1566
Station1,53.480759,-2.242631,2014-05-18 14:55:00,1545,17.26,68.56,742.4225,286.5679,18.09,1.675,292.1599
Station1,53.480759,-2.242631,2014-05-18 15:00:00,1546,17.54,68.59,742.3792,313.0019,18.1,1.305,271.3977
Station1,53.480759,-2.242631,2014-05-18 15:05:00,1547,17.87,67.67,742.3021,415.0589,18.12,1.55,282.506
Station1,53.480759,-2.242631,2014-05-18 15:10:00,1548,18.14,65.4,742.2934,460.2622,18.13,2.059,282.6871
Station1,53.480759,-2.242631,2014-05-18 15:15:00,1549,17.97,63.94,742.288,356.3385,18.14,1.851,280.9459
Station1,53.480759,-2.242631,2014-05-18 15:20:00,1550,18.05,63.75,742.2339,351.5802,18.16,1.425,248.0975
Station1,53.480759,-2.242631,2014-05-18 15:25:00,1551,18.06,65.19,742.2017,263.9904,18.18,1.132,262.1581
Station1,53.480759,-2.242631,2014-05-18 15:30:00,1552,17.66,65.36,742.1822,161.7119,18.18,1.377,287.4076
Station1,53.480759,-2.242631,2014-05-18 15:35:00,1553,17.26,66.75,742.1282,338.1515,18.2,1.502,283.7335
Station1,53.480759,-2.242631,2014-05-18 15:40:00,1554,17.98,65.97,742.0672,460.4274,18.21,1.561,293.2368
Station1,53.480759,-2.242631,2014-05-18 15:45:00,1555,18.28,63.37,742.0492,282.9858,18.23,0.988,255.9976
Station1,53.480759,-2.242631,2014-05-18 15:50:00,1556,18.4,63.13,742.0424,263.7287,18.24,0.972,252.298
Station1,53.480759,-2.242631,2014-05-18 15:55:00,1557,17.8,66.09,742.0424,188.8642,18.25,1.364,285.6093
Station1,53.480759,-2.242631,2014-05-18 16:00:00,1558,17.96,66.31,742.0209,342.3211,18.27,0.954,253.5465
Station1,53.480759,-2.242631,2014-05-18 16:05:00,1559,18.39,64.34,742.0388,540.9905,18.28,1.569,234.4722
Station1,53.480759,-2.242631,2014-05-18 16:10:00,1560,19.12,62.95,742.0395,530.7302,18.29,1.438,258.2627
Station1,53.480759,-2.242631,2014-05-18 16:15:00,1561,19.3,61.76,742.0353,561.7874,18.31,1.577,296.3001
Station1,53.480759,-2.242631,2014-05-18 16:20:00,1562,19.61,61.57,742.0408,568.8175,18.32,1.204,220.1288
Station1,53.480759,-2.242631,2014-05-18 16:25:00,1563,20.22,58.69,742.0201,478.7404,18.33,1.489,231.2707
Station1,53.480759,-2.242631,2014-05-18 16:30:00,1564,19.14,61.26,742.0115,445.7922,18.34,1.478,217.4353
Station1,53.480759,-2.242631,2014-05-18 16:35:00,1565,19.43,60.26,742.0048,361.2839,18.36,1.215,206.8376
Station1,53.480759,-2.242631,2014-05-18 16:40:00,1566,19.29,61.02,741.9949,273.2152,18.36,1.167,223.989
Station1,53.480759,-2.242631,2014-05-18 16:45:00,1567,18.15,64.73,742.0001,350.4532,18.38,1.161,221.2509
Station1,53.480759,-2.242631,2014-05-18 16:50:00,1568,17.97,65.92,741.9949,249.5983,18.39,1.305,216.9585
Station1,53.480759,-2.242631,2014-05-18 16:55:00,1569,17.64,67.55,741.9968,291.605,18.4,1.148,274.8653
Station1,53.480759,-2.242631,2014-05-18 17:00:00,1570,17.61,67.39,742.0102,92.60298,18.41,0.932,262.1685
Station1,53.480759,-2.242631,2014-05-18 17:05:00,1571,17.11,68.79,742.0667,139.0283,18.41,1.098,282.6962
Station1,53.480759,-2.242631,2014-05-18 17:10:00,1572,16.94,69.05,742.1052,189.2524,18.42,1.175,270.6189
Station1,53.480759,-2.242631,2014-05-18 17:15:00,1573,16.98,69.16,742.0967,138.0062,18.43,0.871,255.4726
Station1,53.480759,-2.242631,2014-05-18 17:20:00,1574,16.89,69.49,742.0934,28.58495,18.44,0.735,247.1593
Station1,53.480759,-2.242631,2014-05-18 17:25:00,1575,16.55,70.32,742.1364,22.07239,18.45,0.541,249.6403
Station1,53.480759,-2.242631,2014-05-18 17:30:00,1576,16.15,70.22,742.0819,20.05628,18.46,0.943,214.026
Station1,53.480759,-2.242631,2014-05-18 17:35:00,1577,15.96,70.81,742.077,19.58355,18.46,0.938,210.8404
Station1,53.480759,-2.242631,2014-05-18 17:40:00,1578,15.88,71.44,742.1268,17.09226,18.47,0.709,222.4989
Station1,53.480759,-2.242631,2014-05-18 17:45:00,1579,15.74,72.02,742.176,15.31103,18.49,0.642,211.647
Station1,53.480759,-2.242631,2014-05-18 17:50:00,1580,15.63,72.31,742.2004,13.42846,18.5,0.621,212.3598
Station1,53.480759,-2.242631,2014-05-18 17:55:00,1581,15.47,73.37,742.2388,11.44565,18.5,0.647,211.3726
Station1,53.480759,-2.242631,2014-05-18 18:00:00,1582,15.29,74.43,742.2964,9.585951,18.51,0.369,219.8368
Station1,53.480759,-2.242631,2014-05-18 18:05:00,1583,15.19,74.1,742.3466,7.624,18.53,0.892,206.9086
Station1,53.480759,-2.242631,2014-05-18 18:10:00,1584,15.15,73.87,742.3391,5.424953,18.53,0.773,219.3935
Station1,53.480759,-2.242631,2014-05-18 18:15:00,1585,15.05,73.79,742.365,3.361027,18.54,1.063,211.8159
Station1,53.480759,-2.242631,2014-05-18 18:20:00,1586,14.9,74.54,742.4603,2.14298,18.56,0.951,212.644
Station1,53.480759,-2.242631,2014-05-18 18:25:00,1587,14.73,75.22,742.5001,1.116666,18.56,1.058,213.7192
Station1,53.480759,-2.242631,2014-05-18 18:30:00,1588,14.59,75.65,742.5156,0.4173699,18.56,0.967,215.416
Station1,53.480759,-2.242631,2014-05-18 18:35:00,1589,14.48,75.49,742.5885,0.01128097,18.57,1.036,219.5175
Station1,53.480759,-2.242631,2014-05-18 18:40:00,1590,14.39,75.59,742.6556,0,18.59,1.036,220.3393
Station1,53.480759,-2.242631,2014-05-18 18:45:00,1591,14.29,75.88,742.7141,0,18.6,0.892,209.9554
Station1,53.480759,-2.242631,2014-05-18 18:50:00,1592,14.26,75.67,742.8062,0,18.6,1.106,218.7655
Station1,53.480759,-2.242631,2014-05-18 18:55:00,1593,14.23,75.9,742.8251,0,18.61,0.972,213.926
Station1,53.480759,-2.242631,2014-05-18 19:00:00,1594,14.16,76.4,742.8367,0,18.62,0.975,216.5114
Station1,53.480759,-2.242631,2014-05-18 19:05:00,1595,14.17,76.5,742.8583,0,18.63,0.789,220.2213
Station1,53.480759,-2.242631,2014-05-18 19:10:00,1596,14.15,76.4,742.9337,0,18.63,0.847,215.5248
Station1,53.480759,-2.242631,2014-05-18 19:15:00,1597,14.25,75.76,742.968,0,18.63,1.137,212.1773
Station1,53.480759,-2.242631,2014-05-18 19:20:00,1598,14.39,74.56,742.9794,0,18.64,1.257,210.7634
Station1,53.480759,-2.242631,2014-05-18 19:25:00,1599,14.45,74.32,743.0703,0,18.64,1.228,207.8357
Station1,53.480759,-2.242631,2014-05-18 19:30:00,1600,14.41,75.31,743.0945,0,18.65,0.733,227.2708
Station1,53.480759,-2.242631,2014-05-18 19:35:00,1601,14.34,75.38,743.0958,0,18.65,0.842,214.2997
Station1,53.480759,-2.242631,2014-05-18 19:40:00,1602,14.28,76.09,743.1871,0,18.65,0.738,218.9076
Station1,53.480759,-2.242631,2014-05-18 19:45:00,1603,14.23,76.37,743.2242,0,18.66,0.749,219.0275
Station1,53.480759,-2.242631,2014-05-18 19:50:00,1604,14.23,76.31,743.2581,0,18.66,0.695,229.6469
Station1,53.480759,-2.242631,2014-05-18 19:55:00,1605,14.16,76.61,743.2458,0,18.66,0.65,212.0374
Station1,53.480759,-2.242631,2014-05-18 20:00:00,1606,14.03,76.87,743.2645,0,18.66,0.847,211.546
Station1,53.480759,-2.242631,2014-05-18 20:05:00,1607,13.87,77.54,743.3239,0,18.67,0.573,229.5475
Station1,53.480759,-2.242631,2014-05-18 20:10:00,1608,13.63,78.61,743.3771,0,18.67,0.311,229.303
Station1,53.480759,-2.242631,2014-05-18 20:15:00,1609,13.46,79.65,743.5047,0,18.67,0.272,231.8507
Station1,53.480759,-2.242631,2014-05-18 20:20:00,1610,13.37,80.3,743.504,0,18.67,0.024,231.709
Station1,53.480759,-2.242631,2014-05-18 20:25:00,1611,13.33,80.1,743.5398,0,18.67,0.332,212.9679
Station1,53.480759,-2.242631,2014-05-18 20:30:00,1612,13.43,79.79,743.6086,0,18.67,0.638,215.453
Station1,53.480759,-2.242631,2014-05-18 20:35:00,1613,13.62,78.57,743.6567,0,18.68,0.653,214.4822
Station1,53.480759,-2.242631,2014-05-18 20:40:00,1614,13.75,77.53,743.6647,0,18.68,0.727,208.1198
Station1,53.480759,-2.242631,2014-05-18 20:45:00,1615,13.72,77.97,743.7683,0,18.68,0.703,211.7114
Station1,53.480759,-2.242631,2014-05-18 20:50:00,1616,13.65,78.21,743.8478,0,18.68,0.743,212.4264
Station1,53.480759,-2.242631,2014-05-18 20:55:00,1617,13.63,78.64,743.9073,0,18.68,0.602,212.4659
Station1,53.480759,-2.242631,2014-05-18 21:00:00,1618,13.61,78.95,743.9474,0,18.68,0.434,213.9283
Station1,53.480759,-2.242631,2014-05-18 21:05:00,1619,13.53,79.49,743.9568,0,18.68,0.072,237.7599
Station1,53.480759,-2.242631,2014-05-18 21:10:00,1620,13.48,79.94,743.9987,0,18.68,0.107,203.9556
Station1,53.480759,-2.242631,2014-05-18 21:15:00,1621,13.42,81.4,744.0375,0,18.68,0,0
Station1,53.480759,-2.242631,2014-05-18 21:20:00,1622,13.31,81.9,744.048,0,18.68,0,0
Station1,53.480759,-2.242631,2014-05-18 21:25:00,1623,13.19,81.4,744.1444,0,18.68,0.065,289.2666
Station1,53.480759,-2.242631,2014-05-18 21:30:00,1624,13.07,81.4,744.1913,0,18.68,0,0
Station1,53.480759,-2.242631,2014-05-18 21:35:00,1625,13.03,82,744.2097,0,18.68,0.269,265.2385
Station1,53.480759,-2.242631,2014-05-18 21:40:00,1626,12.92,83.5,744.3035,0,18.67,0.065,261.0257
Station1,53.480759,-2.242631,2014-05-18 21:45:00,1627,12.76,84.3,744.3591,0,18.67,0,0
Station1,53.480759,-2.242631,2014-05-18 21:50:00,1628,12.71,84.6,744.3666,0,18.67,0.22,233.024
Station1,53.480759,-2.242631,2014-05-18 21:55:00,1629,12.68,85.5,744.3877,0,18.67,0,0
Station1,53.480759,-2.242631,2014-05-18 22:00:00,1630,12.6,85.7,744.4045,0,18.66,0,0
Station1,53.480759,-2.242631,2014-05-18 22:05:00,1631,12.45,86.4,744.4865,0,18.65,0,0
Station1,53.480759,-2.242631,2014-05-18 22:10:00,1632,12.26,86.8,744.4991,0,18.65,0,0
Station1,53.480759,-2.242631,2014-05-18 22:15:00,1633,12.11,87.1,744.5021,0,18.64,0,0
Station1,53.480759,-2.242631,2014-05-18 22:20:00,1634,12.01,87.7,744.5024,0,18.64,0,0
Station1,53.480759,-2.242631,2014-05-18 22:25:00,1635,11.89,88.9,744.4957,0,18.64,0,0
Station1,53.480759,-2.242631,2014-05-18 22:30:00,1636,11.89,88.4,744.498,0,18.64,0.024,131.7019
Station1,53.480759,-2.242631,2014-05-18 22:35:00,1637,12.12,87.1,744.4368,0,18.63,0,0
Station1,53.480759,-2.242631,2014-05-18 22:40:00,1638,12.25,86.5,744.4528,0,18.63,0,0
Station1,53.480759,-2.242631,2014-05-18 22:45:00,1639,12.24,87.3,744.4346,0,18.63,0.072,287.4442
Station1,53.480759,-2.242631,2014-05-18 22:50:00,1640,12.23,86.7,744.4504,0,18.62,0,0
Station1,53.480759,-2.242631,2014-05-18 22:55:00,1641,12.26,86.5,744.4844,0,18.61,0,0
Station1,53.480759,-2.242631,2014-05-18 23:00:00,1642,12.29,87.9,744.4867,0,18.61,0,0
Station1,53.480759,-2.242631,2014-05-18 23:05:00,1643,12.3,86.5,744.4664,0,18.6,0,0
Station1,53.480759,-2.242631,2014-05-18 23:10:00,1644,12.38,86.6,744.4958,0,18.6,0,0
Station1,53.480759,-2.242631,2014-05-18 23:15:00,1645,12.36,86.9,744.4708,0,18.6,0,0
Station1,53.480759,-2.242631,2014-05-18 23:20:00,1646,12.23,87,744.4595,0,18.59,0.147,144.1464
Station1,53.480759,-2.242631,2014-05-18 23:25:00,1647,12.19,86.9,744.4754,0,18.59,0.251,109.3209
Station1,53.480759,-2.242631,2014-05-18 23:30:00,1648,12.16,87.1,744.4528,0,18.58,0,0
Station1,53.480759,-2.242631,2014-05-18 23:35:00,1649,12.18,87.4,744.4028,0,18.58,0.037,345.791
Station1,53.480759,-2.242631,2014-05-18 23:40:00,1650,12.34,86.5,744.4005,0,18.57,0.302,322.853
Station1,53.480759,-2.242631,2014-05-18 23:45:00,1651,12.44,87.4,744.4063,0,18.57,0.088,320.418
Station1,53.480759,-2.242631,2014-05-18 23:50:00,1652,12.45,86.9,744.4382,0,18.56,0.263,353.2679
Station1,53.480759,-2.242631,2014-05-18 23:55:00,1653,12.48,87.1,744.3853,0,18.56,0.442,341.4774
Station1,53.480759,-2.242631,2014-05-19 00:00:00,1654,12.49,87.6,744.3397,0,18.55,0.053,359.1878
Station1,53.480759,-2.242631,2014-05-19 00:05:00,1655,12.47,88.3,744.3508,0,18.55,0,0
Station1,53.480759,-2.242631,2014-05-19 00:10:00,1656,12.42,89.1,744.3598,0,18.54,0,0
Station1,53.480759,-2.242631,2014-05-19 00:15:00,1657,12.33,89,744.3688,0,18.54,0.189,287.0486
Station1,53.480759,-2.242631,2014-05-19 00:20:00,1658,12.25,89.2,744.3621,0,18.53,0.404,275.2113
Station1,53.480759,-2.242631,2014-05-19 00:25:00,1659,12.21,89.5,744.3529,0,18.52,0.203,249.0252
Station1,53.480759,-2.242631,2014-05-19 00:30:00,1660,12.22,89.3,744.2985,0,18.51,0.352,205.3965
Station1,53.480759,-2.242631,2014-05-19 00:35:00,1661,12.2,90.3,744.2985,0,18.51,0,0
Station1,53.480759,-2.242631,2014-05-19 00:40:00,1662,12.11,90,744.2509,0,18.5,0,0
Station1,53.480759,-2.242631,2014-05-19 00:45:00,1663,12.03,90.8,744.2577,0,18.5,0,0
Station1,53.480759,-2.242631,2014-05-19 00:50:00,1664,11.93,90.7,744.319,0,18.49,0,0
Station1,53.480759,-2.242631,2014-05-19 00:55:00,1665,11.88,91.1,744.2531,0,18.48,0,0
Station1,53.480759,-2.242631,2014-05-19 01:00:00,1666,11.81,92.5,744.2259,0,18.47,0,0
Station1,53.480759,-2.242631,2014-05-19 01:05:00,1667,11.77,92.4,744.1851,0,18.47,0,0
Station1,53.480759,-2.242631,2014-05-19 01:10:00,1668,11.8,92.5,744.0966,0,18.47,0,0
Station1,53.480759,-2.242631,2014-05-19 01:15:00,1669,11.82,91.1,744.0309,0,18.46,0,0
Station1,53.480759,-2.242631,2014-05-19 01:20:00,1670,11.87,91.6,743.9583,0,18.45,0.412,47.75515
Station1,53.480759,-2.242631,2014-05-19 01:25:00,1671,11.91,91.7,743.9333,0,18.45,0.783,82.30725
Station1,53.480759,-2.242631,2014-05-19 01:30:00,1672,11.95,92.1,743.8109,0,18.44,0.633,112.0978
Station1,53.480759,-2.242631,2014-05-19 01:35:00,1673,11.93,92.6,743.6974,0,18.43,0.346,116.9869
Station1,53.480759,-2.242631,2014-05-19 01:40:00,1674,11.93,92.8,743.6884,0,18.42,0.329,124.1555
Station1,53.480759,-2.242631,2014-05-19 01:45:00,1675,11.98,92.4,743.6861,0,18.42,0.153,359.238
Station1,53.480759,-2.242631,2014-05-19 01:50:00,1676,12,92.1,743.6838,0,18.41,0.113,324.2248
Station1,53.480759,-2.242631,2014-05-19 01:55:00,1677,12.01,93.3,743.6747,0,18.4,0.533,316.7959
Station1,53.480759,-2.242631,2014-05-19 02:00:00,1678,11.95,93,743.6906,0,18.39,0.557,296.0925
Station1,53.480759,-2.242631,2014-05-19 02:05:00,1679,11.97,92.1,743.6747,0,18.39,0.57,299.9794
Station1,53.480759,-2.242631,2014-05-19 02:10:00,1680,11.98,92.2,743.6702,0,18.38,0.484,305.8465
Station1,53.480759,-2.242631,2014-05-19 02:15:00,1681,11.91,91.6,743.6044,0,18.37,0.871,282.2997
Station1,53.480759,-2.242631,2014-05-19 02:20:00,1682,11.81,92.1,743.6044,0,18.37,0.56,260.1199
Station1,53.480759,-2.242631,2014-05-19 02:25:00,1683,11.73,92.2,743.5795,0,18.36,0.826,276.3051
Station1,53.480759,-2.242631,2014-05-19 02:30:00,1684,11.66,93.1,743.4865,0,18.35,0.536,242.3437
Station1,53.480759,-2.242631,2014-05-19 02:35:00,1685,11.57,93.1,743.4456,0,18.35,0.632,250.8394
Station1,53.480759,-2.242631,2014-05-19 02:40:00,1686,11.52,92.9,743.4877,0,18.34,0.508,277.1281
Station1,53.480759,-2.242631,2014-05-19 02:45:00,1687,11.48,93.1,743.499,0,18.33,0.791,312.5561
Station1,53.480759,-2.242631,2014-05-19 02:50:00,1688,11.4,93,743.4576,0,18.33,0.635,254.3948
Station1,53.480759,-2.242631,2014-05-19 02:55:00,1689,11.38,93.8,743.4131,0,18.32,0.097,311.401
Station1,53.480759,-2.242631,2014-05-19 03:00:00,1690,11.35,94.3,743.4471,0,18.31,0.08,263.3424
Station1,53.480759,-2.242631,2014-05-19 03:05:00,1691,11.31,94.3,743.4304,0,18.3,0.496,221.9588
Station1,53.480759,-2.242631,2014-05-19 03:10:00,1692,11.35,94.7,743.4822,0,18.3,0.333,216.263
Station1,53.480759,-2.242631,2014-05-19 03:15:00,1693,11.37,94.5,743.5172,0,18.29,0.296,212.8739
Station1,53.480759,-2.242631,2014-05-19 03:20:00,1694,11.39,94.2,743.5261,0,18.28,0.352,257.251
Station1,53.480759,-2.242631,2014-05-19 03:25:00,1695,11.37,94,743.4718,0,18.28,0.421,212.0998
Station1,53.480759,-2.242631,2014-05-19 03:30:00,1696,11.36,94,743.5222,0,18.27,0.385,202.3837
Station1,53.480759,-2.242631,2014-05-19 03:35:00,1697,11.34,94.2,743.5368,0,18.26,0.221,34.16391
Station1,53.480759,-2.242631,2014-05-19 03:40:00,1698,11.3,94.1,743.554,0,18.26,0.369,356.6085
Station1,53.480759,-2.242631,2014-05-19 03:45:00,1699,11.3,94.6,743.5974,0,18.25,0.6,308.4196
Station1,53.480759,-2.242631,2014-05-19 03:50:00,1700,11.27,93.8,743.5636,0,18.24,0.012,263.3193
Station1,53.480759,-2.242631,2014-05-19 03:55:00,1701,11.25,93.6,743.5593,0,18.24,0.232,272.9088
Station1,53.480759,-2.242631,2014-05-19 04:00:00,1702,11.28,95,743.5689,0,18.23,0.049,335.2088
Station1,53.480759,-2.242631,2014-05-19 04:05:00,1703,11.23,95.4,743.6569,0,18.22,0.409,310.6426
Station1,53.480759,-2.242631,2014-05-19 04:10:00,1704,11.2,96.5,743.6877,0,18.22,0,0
Station1,53.480759,-2.242631,2014-05-19 04:15:00,1705,11.14,96.6,743.7,0,18.21,0.153,326.1225
Station1,53.480759,-2.242631,2014-05-19 04:20:00,1706,11.14,97.1,743.6962,0,18.2,0.135,60.10802
Station1,53.480759,-2.242631,2014-05-19 04:25:00,1707,11.1,97.2,743.6931,0,18.19,0.246,319.864
Station1,53.480759,-2.242631,2014-05-19 04:30:00,1708,11.06,97.4,743.7143,0,18.19,0,0
Station1,53.480759,-2.242631,2014-05-19 04:35:00,1709,11.03,97.7,743.6998,0,18.18,0.406,66.66628
Station1,53.480759,-2.242631,2014-05-19 04:40:00,1710,10.97,97.8,743.6991,0,18.17,0.177,84.31675
Station1,53.480759,-2.242631,2014-05-19 04:45:00,1711,10.96,98,743.7709,0,18.17,0.012,73.8894
Station1,53.480759,-2.242631,2014-05-19 04:50:00,1712,10.93,98.1,743.747,0,18.16,0.492,60.04809
Station1,53.480759,-2.242631,2014-05-19 04:55:00,1713,10.92,98.4,743.8049,0,18.15,0.388,81.1891
Station1,53.480759,-2.242631,2014-05-19 05:00:00,1714,10.94,98.8,743.8301,0,18.15,0.562,74.57076
Station1,53.480759,-2.242631,2014-05-19 05:05:00,1715,10.93,98.9,743.8486,0,18.14,0.624,64.36505
Station1,53.480759,-2.242631,2014-05-19 05:10:00,1716,10.96,99.2,743.9008,0,18.13,0.528,74.05746
Station1,53.480759,-2.242631,2014-05-19 05:15:00,1717,10.97,99.4,743.9475,0,18.12,0.582,74.57661
Station1,53.480759,-2.242631,2014-05-19 05:20:00,1718,10.94,99.4,743.9553,0,18.11,0.413,63.64448
Station1,53.480759,-2.242631,2014-05-19 05:25:00,1719,10.95,99.5,744.0057,0,18.11,0.336,90.78434
Station1,53.480759,-2.242631,2014-05-19 05:30:00,1720,10.95,99.5,744.0199,0,18.1,0.496,86.15398
Station1,53.480759,-2.242631,2014-05-19 05:35:00,1721,10.96,99.5,744.0756,0,18.1,0.702,69.30008
Station1,53.480759,-2.242631,2014-05-19 05:40:00,1722,10.97,99.4,744.0969,0,18.09,0.674,80.66479
Station1,53.480759,-2.242631,2014-05-19 05:45:00,1723,11.02,99.4,744.1082,0,18.08,0.474,61.52248
Station1,53.480759,-2.242631,2014-05-19 05:50:00,1724,11.03,99.3,744.1653,0,18.08,0.437,66.79111
Station1,53.480759,-2.242631,2014-05-19 05:55:00,1725,11.09,99.2,744.2472,0,18.06,0.012,24.06143
Station1,53.480759,-2.242631,2014-05-19 06:00:00,1726,11.13,99.1,744.231,0,18.06,0.012,280.5016
Station1,53.480759,-2.242631,2014-05-19 06:05:00,1727,11.17,99.2,744.2803,0.225746,18.05,0.452,288.8203
Station1,53.480759,-2.242631,2014-05-19 06:10:00,1728,11.13,99.3,744.3067,0.7110869,18.05,0.389,273.8836
Station1,53.480759,-2.242631,2014-05-19 06:15:00,1729,11.13,99.4,744.366,1.38829,18.04,0.28,304.9337
Station1,53.480759,-2.242631,2014-05-19 06:20:00,1730,11.2,99.6,744.3842,2.257373,18.03,0.257,259.9362
Station1,53.480759,-2.242631,2014-05-19 06:25:00,1731,11.2,99.5,744.3912,3.848885,18.03,0.012,194.2486
Station1,53.480759,-2.242631,2014-05-19 06:30:00,1732,11.23,99.5,744.3929,7.122385,18.01,0.053,88.38622
Station1,53.480759,-2.242631,2014-05-19 06:35:00,1733,11.2,99,744.3961,12.02086,18.01,0.405,214.6114
Station1,53.480759,-2.242631,2014-05-19 06:40:00,1734,11.33,98.5,744.4628,19.06464,18.01,0.123,218.3961
Station1,53.480759,-2.242631,2014-05-19 06:45:00,1735,11.42,98.5,744.5106,22.48444,18,0.532,335.5589
Station1,53.480759,-2.242631,2014-05-19 06:50:00,1736,11.42,98.7,744.5286,20.27172,17.99,0.528,308.8819
Station1,53.480759,-2.242631,2014-05-19 06:55:00,1737,11.43,99,744.5956,19.83126,17.99,0.655,275.8301
Station1,53.480759,-2.242631,2014-05-19 07:00:00,1738,11.41,98.9,744.6305,27.85616,17.98,0.454,317.6113
Station1,53.480759,-2.242631,2014-05-19 07:05:00,1739,11.47,99.1,744.6935,28.11717,17.97,0.69,335.5923
Station1,53.480759,-2.242631,2014-05-19 07:10:00,1740,11.47,99,744.7775,27.56401,17.97,0.9,302.3529
Station1,53.480759,-2.242631,2014-05-19 07:15:00,1741,11.52,99.3,744.7926,39.1911,17.96,0.845,290.9593
Station1,53.480759,-2.242631,2014-05-19 07:20:00,1742,11.62,99.5,744.8234,65.66145,17.96,0.485,284.3019
Station1,53.480759,-2.242631,2014-05-19 07:25:00,1743,11.68,99.3,744.8728,68.18853,17.95,0.698,291.5982
